Caller_ID,Receiver_ID,Timestamp,Duration_Seconds,Tower_ID,Label
84,616,2026-01-09 16:58:28,1874,TWR_023,0
839,646,2026-01-09 17:03:50,3383,TWR_050,0
500,814,2026-01-09 17:03:59,948,TWR_045,0
409,212,2026-01-09 17:16:35,3445,TWR_006,0
999,51,2026-01-09 17:20:10,2102,TWR_001,0
999,253,2026-01-09 17:21:52,37,TWR_011,0
482,997,2026-01-09 17:22:10,1809,TWR_049,0
373,416,2026-01-09 17:22:39,1451,TWR_014,0
177,230,2026-01-09 17:24:57,3367,TWR_010,0
337,502,2026-01-09 17:27:06,3445,TWR_025,0
572,721,2026-01-09 17:27:20,3054,TWR_021,0
494,921,2026-01-09 17:27:36,701,TWR_044,0
194,268,2026-01-09 17:28:11,130,TWR_004,0
688,315,2026-01-09 17:33:29,2082,TWR_020,0
611,473,2026-01-09 17:37:58,2900,TWR_019,0
691,39,2026-01-09 17:38:11,1065,TWR_022,0
504,24,2026-01-09 17:40:03,2676,TWR_009,0
710,302,2026-01-09 17:40:48,10,TWR_031,0
127,390,2026-01-09 17:47:48,907,TWR_032,0
695,703,2026-01-09 17:51:53,2494,TWR_031,0
220,505,2026-01-09 17:54:45,1268,TWR_024,0
709,473,2026-01-09 17:55:01,1835,TWR_039,0
413,368,2026-01-09 17:58:15,252,TWR_027,0
51,130,2026-01-09 17:58:56,1485,TWR_024,0
102,188,2026-01-09 18:06:28,2018,TWR_020,0
998,625,2026-01-09 18:09:45,2562,TWR_001,0
615,420,2026-01-09 18:22:16,2032,TWR_027,0
904,540,2026-01-09 18:23:31,2917,TWR_010,0
770,486,2026-01-09 18:25:28,2573,TWR_024,0
898,776,2026-01-09 18:25:50,1686,TWR_028,0
999,710,2026-01-09 18:26:36,46,TWR_031,0
828,373,2026-01-09 18:33:14,2573,TWR_002,0
835,725,2026-01-09 18:45:11,527,TWR_024,0
479,399,2026-01-09 18:49:01,3486,TWR_048,0
197,937,2026-01-09 18:54:55,2204,TWR_030,0
458,981,2026-01-09 19:02:40,2380,TWR_015,0
568,495,2026-01-09 19:08:28,761,TWR_025,0
531,730,2026-01-09 19:16:25,2016,TWR_030,0
556,388,2026-01-09 19:26:37,3546,TWR_045,0
592,564,2026-01-09 19:27:38,2412,TWR_024,0
533,127,2026-01-09 19:28:57,713,TWR_006,0
243,553,2026-01-09 19:31:08,1401,TWR_024,0
880,304,2026-01-09 19:42:50,2981,TWR_018,0
253,846,2026-01-09 19:55:35,1334,TWR_047,0
592,80,2026-01-09 19:56:48,1666,TWR_033,0
622,171,2026-01-09 19:59:55,1945,TWR_032,0
596,831,2026-01-09 20:04:54,249,TWR_033,0
764,987,2026-01-09 20:06:23,1455,TWR_045,0
871,839,2026-01-09 20:09:11,877,TWR_021,0
326,565,2026-01-09 20:09:19,2691,TWR_020,0
151,732,2026-01-09 20:11:59,2179,TWR_016,0
843,100,2026-01-09 20:25:42,1980,TWR_015,0
258,789,2026-01-09 20:29:14,2839,TWR_030,0
333,331,2026-01-09 20:29:53,2359,TWR_046,0
451,484,2026-01-09 20:30:40,3185,TWR_039,0
499,786,2026-01-09 20:35:14,2581,TWR_008,0
71,501,2026-01-09 20:36:09,3428,TWR_004,0
274,221,2026-01-09 20:38:13,1756,TWR_002,0
743,582,2026-01-09 20:44:51,1349,TWR_046,0
47,112,2026-01-09 20:47:34,1765,TWR_031,0
694,735,2026-01-09 20:48:24,2173,TWR_025,0
941,259,2026-01-09 20:59:56,3093,TWR_046,0
241,87,2026-01-09 21:05:37,2976,TWR_018,0
289,847,2026-01-09 21:12:45,3076,TWR_015,0
669,128,2026-01-09 21:19:21,1469,TWR_002,0
202,245,2026-01-09 21:25:10,556,TWR_022,0
150,464,2026-01-09 21:25:40,659,TWR_043,0
928,485,2026-01-09 21:36:30,692,TWR_016,0
209,856,2026-01-09 21:39:03,651,TWR_046,0
749,866,2026-01-09 21:39:35,414,TWR_013,0
94,351,2026-01-09 21:45:34,673,TWR_004,0
760,986,2026-01-09 21:51:33,2999,TWR_042,0
235,225,2026-01-09 21:57:38,581,TWR_011,0
384,907,2026-01-09 21:58:34,2886,TWR_004,0
428,788,2026-01-09 22:00:42,1235,TWR_041,0
165,564,2026-01-09 22:05:25,3028,TWR_044,0
338,504,2026-01-09 22:07:27,878,TWR_040,0
315,847,2026-01-09 22:09:13,741,TWR_030,0
574,621,2026-01-09 22:09:35,3577,TWR_040,0
156,186,2026-01-09 22:14:17,2018,TWR_002,0
553,533,2026-01-09 22:27:53,1989,TWR_019,0
498,205,2026-01-09 22:32:22,1616,TWR_041,0
226,201,2026-01-09 22:43:03,2821,TWR_028,0
299,789,2026-01-09 22:44:52,1162,TWR_012,0
121,667,2026-01-09 22:46:03,3194,TWR_021,0
893,550,2026-01-09 23:13:17,985,TWR_022,0
77,328,2026-01-09 23:15:10,386,TWR_031,0
263,452,2026-01-09 23:18:07,1949,TWR_037,0
449,830,2026-01-09 23:21:39,61,TWR_010,0
361,24,2026-01-09 23:31:53,1450,TWR_014,0
687,628,2026-01-09 23:48:57,1594,TWR_045,0
621,551,2026-01-10 00:01:19,1842,TWR_011,0
578,652,2026-01-10 00:04:51,895,TWR_022,0
999,647,2026-01-10 00:11:53,48,TWR_017,0
999,426,2026-01-10 00:14:10,46,TWR_028,0
999,513,2026-01-10 00:14:14,57,TWR_006,0
147,250,2026-01-10 00:18:25,2455,TWR_013,0
496,652,2026-01-10 00:19:12,2143,TWR_029,0
488,365,2026-01-10 00:33:05,2610,TWR_046,0
448,563,2026-01-10 00:42:06,1813,TWR_022,0
999,434,2026-01-10 00:45:17,788,TWR_028,0
157,989,2026-01-10 00:45:32,3137,TWR_040,0
45,442,2026-01-10 00:50:54,536,TWR_012,0
999,376,2026-01-10 00:53:19,50,TWR_041,0
49,635,2026-01-10 01:01:05,478,TWR_020,0
827,508,2026-01-10 01:08:10,1870,TWR_009,0
796,938,2026-01-10 01:08:25,2148,TWR_046,0
866,956,2026-01-10 01:18:09,1528,TWR_022,0
404,965,2026-01-10 01:19:15,3482,TWR_029,0
681,24,2026-01-10 01:22:13,1559,TWR_047,0
999,288,2026-01-10 01:31:12,33,TWR_026,0
88,329,2026-01-10 01:31:42,3232,TWR_042,0
6,12,2026-01-10 01:32:49,31,TWR_002,1
965,432,2026-01-10 01:33:12,2804,TWR_011,0
389,267,2026-01-10 01:39:55,788,TWR_030,0
19,20,2026-01-10 01:43:31,15,TWR_001,1
774,981,2026-01-10 01:54:55,335,TWR_047,0
999,206,2026-01-10 02:01:17,38,TWR_017,0
217,741,2026-01-10 02:02:50,3472,TWR_013,0
593,911,2026-01-10 02:04:18,2728,TWR_041,0
667,447,2026-01-10 02:10:26,766,TWR_050,0
607,442,2026-01-10 02:12:28,3079,TWR_041,0
703,491,2026-01-10 02:13:32,2854,TWR_002,0
17,8,2026-01-10 02:18:58,36,TWR_003,1
1,14,2026-01-10 02:24:07,16,TWR_001,1
239,378,2026-01-10 02:29:17,2161,TWR_015,0
63,555,2026-01-10 02:29:58,1880,TWR_050,0
543,961,2026-01-10 02:36:32,1644,TWR_044,0
773,663,2026-01-10 02:37:02,2008,TWR_025,0
965,585,2026-01-10 02:39:33,3267,TWR_026,0
4,20,2026-01-10 02:41:34,20,TWR_001,1
188,357,2026-01-10 02:45:29,3250,TWR_036,0
11,19,2026-01-10 02:46:54,11,TWR_001,1
18,6,2026-01-10 02:54:15,13,TWR_002,1
999,206,2026-01-10 02:55:04,37,TWR_020,0
372,490,2026-01-10 03:00:17,810,TWR_041,0
716,339,2026-01-10 03:00:20,2945,TWR_043,0
354,135,2026-01-10 03:02:12,1000,TWR_044,0
148,913,2026-01-10 03:08:51,3117,TWR_021,0
637,565,2026-01-10 03:15:03,287,TWR_040,0
237,486,2026-01-10 03:18:36,704,TWR_014,0
13,8,2026-01-10 03:30:09,12,TWR_003,1
175,558,2026-01-10 03:33:21,2695,TWR_047,0
967,138,2026-01-10 03:36:07,3523,TWR_016,0
1,4,2026-01-10 03:36:19,15,TWR_002,1
919,788,2026-01-10 03:38:52,1794,TWR_003,0
839,83,2026-01-10 03:42:31,1704,TWR_047,0
13,3,2026-01-10 03:44:12,44,TWR_001,1
778,87,2026-01-10 03:45:16,701,TWR_004,0
800,756,2026-01-10 03:45:41,846,TWR_025,0
349,593,2026-01-10 03:51:43,89,TWR_008,0
696,174,2026-01-10 03:55:40,2776,TWR_013,0
634,93,2026-01-10 03:59:27,2120,TWR_010,0
16,4,2026-01-10 03:59:42,44,TWR_003,1
190,320,2026-01-10 04:01:00,1682,TWR_042,0
538,187,2026-01-10 04:02:10,2399,TWR_032,0
983,426,2026-01-10 04:17:12,759,TWR_025,0
703,946,2026-01-10 04:18:41,2947,TWR_019,0
358,862,2026-01-10 04:33:20,1606,TWR_038,0
600,256,2026-01-10 04:35:20,679,TWR_002,0
590,85,2026-01-10 04:37:22,2230,TWR_031,0
999,278,2026-01-10 04:37:59,60,TWR_046,0
913,499,2026-01-10 04:39:16,1627,TWR_030,0
822,992,2026-01-10 04:39:25,1363,TWR_014,0
269,593,2026-01-10 05:00:40,3343,TWR_003,0
909,477,2026-01-10 05:03:00,3215,TWR_028,0
999,274,2026-01-10 05:09:02,46,TWR_008,0
748,492,2026-01-10 05:22:16,1758,TWR_041,0
177,609,2026-01-10 05:24:33,297,TWR_028,0
326,320,2026-01-10 05:25:21,3522,TWR_044,0
218,357,2026-01-10 05:30:27,1996,TWR_039,0
549,372,2026-01-10 05:31:20,2079,TWR_027,0
99,613,2026-01-10 05:35:03,163,TWR_019,0
809,880,2026-01-10 05:46:28,2395,TWR_007,0
197,497,2026-01-10 05:54:54,2285,TWR_004,0
314,638,2026-01-10 05:55:15,296,TWR_036,0
65,762,2026-01-10 05:56:16,2473,TWR_037,0
559,266,2026-01-10 05:56:58,701,TWR_041,0
984,330,2026-01-10 06:05:22,2797,TWR_011,0
421,782,2026-01-10 06:06:03,258,TWR_050,0
674,112,2026-01-10 06:10:00,1261,TWR_009,0
486,806,2026-01-10 06:10:31,248,TWR_027,0
676,786,2026-01-10 06:18:31,1546,TWR_044,0
737,236,2026-01-10 06:22:42,1242,TWR_029,0
345,132,2026-01-10 06:33:11,1404,TWR_017,0
552,904,2026-01-10 06:54:15,1472,TWR_032,0
439,395,2026-01-10 06:55:40,393,TWR_010,0
143,62,2026-01-10 06:57:00,3200,TWR_034,0
666,142,2026-01-10 06:57:05,1018,TWR_021,0
859,117,2026-01-10 07:08:25,2483,TWR_027,0
216,534,2026-01-10 07:18:27,1189,TWR_038,0
151,437,2026-01-10 07:20:32,2605,TWR_045,0
31,397,2026-01-10 07:28:12,3436,TWR_041,0
196,61,2026-01-10 07:30:04,1274,TWR_009,0
292,25,2026-01-10 07:33:14,900,TWR_037,0
549,403,2026-01-10 07:33:25,225,TWR_017,0
147,618,2026-01-10 07:40:21,2781,TWR_039,0
327,392,2026-01-10 07:46:15,3292,TWR_005,0
967,445,2026-01-10 07:46:39,943,TWR_030,0
595,623,2026-01-10 07:47:38,2224,TWR_035,0
351,389,2026-01-10 07:51:48,2861,TWR_024,0
408,76,2026-01-10 07:55:59,2061,TWR_022,0
401,511,2026-01-10 08:04:36,710,TWR_004,0
185,25,2026-01-10 08:12:03,1578,TWR_045,0
379,153,2026-01-10 08:14:03,3169,TWR_028,0
541,754,2026-01-10 08:24:15,2417,TWR_018,0
968,501,2026-01-10 08:28:59,2352,TWR_020,0
779,755,2026-01-10 08:36:25,444,TWR_037,0
703,615,2026-01-10 08:38:06,2040,TWR_042,0
83,706,2026-01-10 08:52:38,1091,TWR_008,0
584,250,2026-01-10 08:59:27,2018,TWR_032,0
424,321,2026-01-10 09:01:06,559,TWR_001,0
780,983,2026-01-10 09:04:48,699,TWR_017,0
824,617,2026-01-10 09:09:53,973,TWR_013,0
80,276,2026-01-10 09:21:16,614,TWR_032,0
233,129,2026-01-10 09:40:02,161,TWR_035,0
470,959,2026-01-10 09:44:59,2280,TWR_015,0
624,734,2026-01-10 09:58:22,2724,TWR_011,0
338,321,2026-01-10 10:09:47,861,TWR_036,0
892,819,2026-01-10 10:10:55,649,TWR_023,0
879,335,2026-01-10 10:11:01,2090,TWR_049,0
481,498,2026-01-10 10:11:58,2250,TWR_050,0
217,617,2026-01-10 10:26:59,1440,TWR_016,0
406,817,2026-01-10 10:28:37,2369,TWR_003,0
514,775,2026-01-10 10:33:46,2736,TWR_016,0
653,633,2026-01-10 10:37:19,938,TWR_034,0
284,126,2026-01-10 10:43:56,1110,TWR_035,0
239,971,2026-01-10 10:50:14,1248,TWR_035,0
129,553,2026-01-10 10:50:57,3285,TWR_036,0
97,642,2026-01-10 10:55:07,1383,TWR_006,0
665,402,2026-01-10 11:07:16,3066,TWR_050,0
999,752,2026-01-10 11:08:32,48,TWR_001,0
325,320,2026-01-10 11:20:22,2431,TWR_023,0
603,870,2026-01-10 11:24:32,2590,TWR_004,0
570,747,2026-01-10 11:41:02,897,TWR_036,0
542,127,2026-01-10 11:52:01,2844,TWR_032,0
957,600,2026-01-10 11:52:49,644,TWR_002,0
348,666,2026-01-10 11:55:03,2865,TWR_014,0
287,45,2026-01-10 11:56:48,3136,TWR_017,0
101,145,2026-01-10 11:56:49,474,TWR_001,0
638,710,2026-01-10 11:58:48,589,TWR_024,0
383,146,2026-01-10 11:59:37,1223,TWR_015,0
652,339,2026-01-10 12:03:52,2089,TWR_011,0
282,608,2026-01-10 12:05:48,2504,TWR_007,0
39,508,2026-01-10 12:07:57,340,TWR_034,0
27,496,2026-01-10 12:07:57,471,TWR_033,0
553,61,2026-01-10 12:10:57,112,TWR_041,0
823,380,2026-01-10 12:15:05,2273,TWR_013,0
999,365,2026-01-10 12:26:57,1572,TWR_025,0
597,969,2026-01-10 12:34:15,1389,TWR_030,0
528,157,2026-01-10 12:36:19,3453,TWR_034,0
34,653,2026-01-10 12:37:03,536,TWR_038,0
410,739,2026-01-10 12:52:24,1929,TWR_019,0
709,658,2026-01-10 12:57:28,2584,TWR_035,0
688,39,2026-01-10 13:21:32,3279,TWR_025,0
635,163,2026-01-10 13:23:55,1328,TWR_016,0
974,710,2026-01-10 13:31:50,1940,TWR_022,0
679,848,2026-01-10 13:40:35,1600,TWR_038,0
790,56,2026-01-10 13:43:05,2294,TWR_028,0
55,190,2026-01-10 13:43:53,203,TWR_040,0
254,774,2026-01-10 13:49:49,110,TWR_010,0
243,939,2026-01-10 13:52:32,2663,TWR_001,0
752,417,2026-01-10 13:54:32,2043,TWR_018,0
834,547,2026-01-10 13:57:21,3155,TWR_017,0
638,233,2026-01-10 13:57:30,944,TWR_002,0
335,971,2026-01-10 14:04:32,592,TWR_013,0
935,550,2026-01-10 14:09:50,1601,TWR_016,0
578,417,2026-01-10 14:16:13,1591,TWR_015,0
438,38,2026-01-10 14:22:35,1038,TWR_032,0
179,862,2026-01-10 14:28:12,595,TWR_044,0
564,644,2026-01-10 14:29:00,414,TWR_036,0
45,911,2026-01-10 14:33:46,1932,TWR_007,0
43,651,2026-01-10 14:36:48,1631,TWR_047,0
918,131,2026-01-10 14:40:53,522,TWR_011,0
305,715,2026-01-10 14:42:39,1278,TWR_040,0
534,581,2026-01-10 15:02:05,788,TWR_008,0
473,734,2026-01-10 15:02:25,1219,TWR_008,0
260,255,2026-01-10 15:03:43,1973,TWR_032,0
581,426,2026-01-10 15:05:36,3391,TWR_022,0
89,934,2026-01-10 15:12:41,3019,TWR_048,0
279,146,2026-01-10 15:12:47,1910,TWR_047,0
621,555,2026-01-10 15:28:50,1862,TWR_020,0
131,861,2026-01-10 15:37:47,2704,TWR_042,0
163,676,2026-01-10 15:39:29,614,TWR_024,0
557,408,2026-01-10 15:43:52,2176,TWR_036,0
181,213,2026-01-10 15:48:05,2404,TWR_002,0
511,177,2026-01-10 15:52:50,493,TWR_020,0
682,76,2026-01-10 15:53:21,872,TWR_004,0
763,737,2026-01-10 16:08:32,1536,TWR_004,0
637,235,2026-01-10 16:16:35,2264,TWR_015,0
31,496,2026-01-10 16:27:36,2589,TWR_048,0
662,617,2026-01-10 16:32:54,1582,TWR_037,0
851,370,2026-01-10 16:41:11,3190,TWR_009,0
443,386,2026-01-10 16:41:59,1157,TWR_050,0
657,659,2026-01-10 16:42:04,2434,TWR_013,0
673,579,2026-01-10 16:47:54,1344,TWR_045,0
777,990,2026-01-10 16:49:07,1734,TWR_021,0
591,135,2026-01-10 16:53:29,95,TWR_030,0
340,110,2026-01-10 16:59:18,322,TWR_041,0
665,628,2026-01-10 17:12:02,2040,TWR_004,0
297,501,2026-01-10 17:15:33,469,TWR_032,0
665,692,2026-01-10 17:30:19,1017,TWR_020,0
670,88,2026-01-10 17:36:38,1070,TWR_004,0
452,892,2026-01-10 18:00:12,2819,TWR_024,0
708,246,2026-01-10 18:11:58,2948,TWR_014,0
70,93,2026-01-10 18:15:33,978,TWR_008,0
37,681,2026-01-10 18:26:30,1158,TWR_038,0
609,604,2026-01-10 18:28:00,3549,TWR_003,0
257,825,2026-01-10 18:28:35,386,TWR_017,0
331,670,2026-01-10 18:37:34,1731,TWR_035,0
396,621,2026-01-10 18:39:45,1476,TWR_039,0
325,700,2026-01-10 18:49:08,2724,TWR_038,0
317,834,2026-01-10 18:59:04,1277,TWR_020,0
957,283,2026-01-10 19:05:28,3026,TWR_014,0
190,81,2026-01-10 19:10:37,3223,TWR_042,0
542,717,2026-01-10 19:13:04,3270,TWR_048,0
997,840,2026-01-10 19:13:44,1400,TWR_018,0
999,876,2026-01-10 19:14:16,50,TWR_017,0
752,499,2026-01-10 19:18:10,3180,TWR_010,0
944,224,2026-01-10 19:20:20,3100,TWR_047,0
470,869,2026-01-10 19:25:27,2726,TWR_027,0
479,129,2026-01-10 19:35:45,1561,TWR_019,0
955,284,2026-01-10 19:45:31,3063,TWR_023,0
275,564,2026-01-10 19:59:41,2033,TWR_043,0
315,842,2026-01-10 20:02:00,1232,TWR_015,0
859,910,2026-01-10 20:10:10,871,TWR_040,0
861,230,2026-01-10 20:22:46,2745,TWR_016,0
518,867,2026-01-10 20:33:23,810,TWR_032,0
336,183,2026-01-10 20:38:43,1175,TWR_014,0
871,745,2026-01-10 20:44:56,2915,TWR_019,0
588,508,2026-01-10 20:48:40,2664,TWR_017,0
661,544,2026-01-10 20:55:44,1305,TWR_020,0
977,203,2026-01-10 21:03:34,451,TWR_036,0
999,712,2026-01-10 21:05:36,39,TWR_026,0
537,790,2026-01-10 21:06:49,1304,TWR_032,0
999,204,2026-01-10 21:08:36,53,TWR_010,0
938,616,2026-01-10 21:08:49,3204,TWR_040,0
917,792,2026-01-10 21:11:21,70,TWR_043,0
653,113,2026-01-10 21:13:04,319,TWR_001,0
975,275,2026-01-10 21:14:35,974,TWR_020,0
512,124,2026-01-10 21:20:08,167,TWR_005,0
886,753,2026-01-10 21:22:18,640,TWR_047,0
871,942,2026-01-10 21:26:52,1346,TWR_049,0
190,571,2026-01-10 21:31:26,208,TWR_030,0
460,83,2026-01-10 21:35:45,495,TWR_011,0
999,725,2026-01-10 21:37:41,31,TWR_031,0
561,190,2026-01-10 21:38:36,1059,TWR_002,0
272,290,2026-01-10 21:42:10,2116,TWR_002,0
636,708,2026-01-10 21:49:19,2641,TWR_023,0
187,572,2026-01-10 21:52:47,3287,TWR_018,0
919,661,2026-01-10 22:07:45,1392,TWR_050,0
76,489,2026-01-10 22:15:56,274,TWR_045,0
370,45,2026-01-10 22:24:37,430,TWR_043,0
390,214,2026-01-10 22:31:48,2289,TWR_038,0
637,921,2026-01-10 22:33:05,2417,TWR_041,0
964,599,2026-01-10 22:33:14,723,TWR_017,0
683,664,2026-01-10 22:35:54,1357,TWR_037,0
279,664,2026-01-10 22:35:59,2807,TWR_008,0
93,432,2026-01-10 22:36:11,2209,TWR_035,0
424,971,2026-01-10 22:37:46,1884,TWR_005,0
913,110,2026-01-10 22:39:56,1640,TWR_005,0
851,833,2026-01-10 22:45:22,823,TWR_020,0
340,73,2026-01-10 22:48:29,1696,TWR_010,0
566,965,2026-01-10 22:51:03,619,TWR_009,0
176,456,2026-01-10 22:51:39,3391,TWR_021,0
646,797,2026-01-10 22:51:44,1934,TWR_016,0
969,953,2026-01-10 22:57:31,710,TWR_005,0
418,71,2026-01-10 22:57:48,852,TWR_025,0
325,825,2026-01-10 23:00:47,640,TWR_022,0
328,366,2026-01-10 23:01:13,2565,TWR_009,0
142,572,2026-01-10 23:15:40,2810,TWR_029,0
345,21,2026-01-10 23:16:03,834,TWR_016,0
355,300,2026-01-10 23:20:16,23,TWR_036,0
965,101,2026-01-10 23:23:23,925,TWR_021,0
588,229,2026-01-10 23:23:56,1920,TWR_012,0
999,105,2026-01-10 23:26:54,37,TWR_045,0
608,88,2026-01-10 23:28:27,2591,TWR_040,0
58,736,2026-01-10 23:31:01,3186,TWR_035,0
62,936,2026-01-10 23:36:02,2176,TWR_015,0
656,587,2026-01-10 23:36:07,1704,TWR_032,0
760,99,2026-01-10 23:36:17,608,TWR_041,0
342,652,2026-01-10 23:39:56,2533,TWR_008,0
838,25,2026-01-10 23:43:31,2896,TWR_038,0
541,358,2026-01-10 23:44:13,3217,TWR_007,0
872,23,2026-01-10 23:49:16,2942,TWR_016,0
674,256,2026-01-10 23:50:13,541,TWR_040,0
899,860,2026-01-10 23:54:30,2432,TWR_031,0
559,834,2026-01-11 00:03:49,1141,TWR_015,0
151,650,2026-01-11 00:04:47,2639,TWR_009,0
408,371,2026-01-11 00:05:53,3499,TWR_006,0
103,501,2026-01-11 00:14:56,950,TWR_009,0
639,631,2026-01-11 00:18:40,2906,TWR_034,0
880,475,2026-01-11 00:25:06,2084,TWR_027,0
557,971,2026-01-11 00:26:23,1058,TWR_042,0
262,774,2026-01-11 00:43:37,3481,TWR_014,0
534,420,2026-01-11 00:45:50,2541,TWR_018,0
190,187,2026-01-11 00:52:05,2988,TWR_046,0
999,48,2026-01-11 00:56:02,54,TWR_034,0
652,379,2026-01-11 00:58:22,439,TWR_003,0
21,627,2026-01-11 01:02:10,68,TWR_033,0
540,344,2026-01-11 01:06:29,638,TWR_020,0
548,567,2026-01-11 01:10:03,3124,TWR_040,0
7,15,2026-01-11 01:12:15,26,TWR_002,1
853,47,2026-01-11 01:13:06,2474,TWR_006,0
10,11,2026-01-11 01:13:13,31,TWR_001,1
622,481,2026-01-11 01:20:05,462,TWR_028,0
227,594,2026-01-11 01:22:25,13,TWR_003,0
817,333,2026-01-11 01:24:56,3201,TWR_006,0
11,2,2026-01-11 01:35:33,27,TWR_001,1
5,1,2026-01-11 01:36:23,36,TWR_003,1
389,174,2026-01-11 01:41:25,3248,TWR_031,0
865,803,2026-01-11 01:46:23,3452,TWR_017,0
86,818,2026-01-11 01:47:41,1436,TWR_015,0
13,19,2026-01-11 01:55:31,37,TWR_001,1
832,415,2026-01-11 01:57:21,2180,TWR_016,0
368,884,2026-01-11 02:02:29,3321,TWR_019,0
14,19,2026-01-11 02:07:54,36,TWR_001,1
5,15,2026-01-11 02:12:54,20,TWR_001,1
999,680,2026-01-11 02:16:57,43,TWR_003,0
210,84,2026-01-11 02:21:04,1364,TWR_029,0
7,8,2026-01-11 02:21:44,44,TWR_001,1
10,9,2026-01-11 02:24:56,24,TWR_002,1
999,832,2026-01-11 02:25:34,35,TWR_043,0
893,805,2026-01-11 02:27:47,1255,TWR_036,0
551,492,2026-01-11 02:28:00,3199,TWR_041,0
17,13,2026-01-11 02:33:35,42,TWR_003,1
289,159,2026-01-11 02:36:54,892,TWR_044,0
229,914,2026-01-11 02:38:01,853,TWR_039,0
322,475,2026-01-11 02:48:57,3059,TWR_022,0
66,625,2026-01-11 02:52:55,288,TWR_034,0
645,147,2026-01-11 02:54:13,1308,TWR_035,0
2,19,2026-01-11 02:55:56,45,TWR_003,1
136,331,2026-01-11 03:00:16,3325,TWR_047,0
934,107,2026-01-11 03:01:14,864,TWR_008,0
999,471,2026-01-11 03:08:27,58,TWR_045,0
4,18,2026-01-11 03:15:05,11,TWR_001,1
693,817,2026-01-11 03:18:57,664,TWR_040,0
497,906,2026-01-11 03:19:24,31,TWR_005,0
815,870,2026-01-11 03:20:19,937,TWR_044,0
503,47,2026-01-11 03:25:04,2901,TWR_002,0
800,572,2026-01-11 03:26:11,367,TWR_025,0
296,949,2026-01-11 03:32:31,927,TWR_025,0
552,811,2026-01-11 03:33:03,3068,TWR_049,0
179,316,2026-01-11 03:39:19,2748,TWR_019,0
251,770,2026-01-11 03:46:58,604,TWR_039,0
434,815,2026-01-11 03:48:03,1745,TWR_023,0
71,114,2026-01-11 03:48:47,141,TWR_011,0
839,927,2026-01-11 03:48:50,113,TWR_009,0
9,8,2026-01-11 03:48:57,15,TWR_001,1
481,955,2026-01-11 03:50:23,346,TWR_010,0
992,431,2026-01-11 03:52:41,2352,TWR_010,0
999,70,2026-01-11 03:53:44,31,TWR_048,0
2,18,2026-01-11 03:54:01,24,TWR_002,1
207,811,2026-01-11 03:56:09,1570,TWR_027,0
250,872,2026-01-11 04:04:00,2429,TWR_015,0
312,379,2026-01-11 04:04:07,3352,TWR_009,0
999,679,2026-01-11 04:17:38,39,TWR_017,0
456,765,2026-01-11 04:20:34,909,TWR_002,0
963,181,2026-01-11 04:22:57,2385,TWR_022,0
813,577,2026-01-11 04:24:39,2840,TWR_005,0
170,72,2026-01-11 04:33:18,2806,TWR_017,0
679,80,2026-01-11 04:33:23,3417,TWR_013,0
425,327,2026-01-11 04:38:23,131,TWR_036,0
195,89,2026-01-11 05:00:45,2641,TWR_031,0
315,627,2026-01-11 05:08:32,1513,TWR_018,0
144,769,2026-01-11 05:16:15,1339,TWR_039,0
628,31,2026-01-11 05:27:37,680,TWR_028,0
320,357,2026-01-11 05:38:43,2332,TWR_013,0
787,476,2026-01-11 05:45:25,3276,TWR_028,0
871,492,2026-01-11 06:09:38,2690,TWR_033,0
313,992,2026-01-11 06:13:13,3156,TWR_034,0
604,170,2026-01-11 06:15:12,915,TWR_049,0
394,191,2026-01-11 06:18:23,1759,TWR_047,0
368,213,2026-01-11 06:21:45,451,TWR_006,0
999,472,2026-01-11 06:22:52,43,TWR_018,0
428,330,2026-01-11 06:26:02,2737,TWR_033,0
304,128,2026-01-11 06:28:18,2890,TWR_048,0
80,474,2026-01-11 06:30:13,3150,TWR_025,0
512,385,2026-01-11 06:34:22,1266,TWR_031,0
911,36,2026-01-11 06:39:00,1104,TWR_034,0
487,122,2026-01-11 06:39:01,3210,TWR_032,0
105,53,2026-01-11 06:39:06,2784,TWR_017,0
633,841,2026-01-11 06:55:13,236,TWR_048,0
814,945,2026-01-11 06:58:56,1604,TWR_032,0
755,130,2026-01-11 06:59:31,2548,TWR_016,0
898,920,2026-01-11 07:00:57,1403,TWR_015,0
682,303,2026-01-11 07:11:38,2280,TWR_028,0
169,163,2026-01-11 07:19:07,2331,TWR_025,0
853,354,2026-01-11 07:20:59,3509,TWR_048,0
469,743,2026-01-11 07:22:17,3097,TWR_041,0
473,358,2026-01-11 07:22:54,217,TWR_038,0
55,167,2026-01-11 07:23:07,1798,TWR_014,0
841,870,2026-01-11 07:48:07,379,TWR_014,0
817,627,2026-01-11 07:48:58,2195,TWR_014,0
348,750,2026-01-11 07:55:05,446,TWR_012,0
760,298,2026-01-11 07:55:12,3139,TWR_042,0
376,542,2026-01-11 08:07:51,2545,TWR_006,0
348,446,2026-01-11 08:12:07,136,TWR_045,0
870,213,2026-01-11 08:12:42,524,TWR_049,0
280,719,2026-01-11 08:15:35,1656,TWR_010,0
755,758,2026-01-11 08:23:30,871,TWR_005,0
925,413,2026-01-11 08:23:33,1394,TWR_008,0
228,847,2026-01-11 08:29:14,914,TWR_022,0
132,58,2026-01-11 08:29:37,3295,TWR_002,0
373,533,2026-01-11 08:36:48,1157,TWR_038,0
